Object ID,Name,Entity type,Name,Minimal Disambiguation,Information,Name (transliteration),Name (Greek font),Name (Latinized),Name in Latin texts,Alternative names,Alternative name for,Alternative name for - Object ID,Possibly the same as,Possibly the same as - Object ID,Possibly same as,Possibly same as - Object ID,Rationalized form of,Rationalized form of - Object ID,Rationalized form,Rationalized form - Object ID,Personification of,Personification of - Object ID,Identified with the author,Identified with the author - Object ID,Wikidata,PALP,Trismegistos,LIMC headword,Digital LIMC,Gender,Part of,Part of - Object ID
8182119,👤 Alcyoneus (giant),Agent,Alcyoneus,(giant),,,,,,,,,,,,,,,,,,,,,Q653681,,https://www.trismegistos.org/name/49001,,zg7Rtd91Sc=3u7BxpWin_gz,Male,,
8182115,👤 Alcyone (Atlantid),Agent,Alcyone,(Atlantid),"daughter of Atlas, one of the Pleiades",,,,,,,,,,,,,,,,,,,,Q763268,,,,iGQnLu2pSc60eLqzzAYucg0,Female,,
8182112,👤 Alcmene,Agent,Alcmene,,mother of Heracles,,,,Alcumena,,,,,,,,,,,,,,,,Q190543,alcmene,https://www.trismegistos.org/name/46098,,GIOY_GPhQ3W=RbWCou=YzQG,Female,,
8182111,👤 Alcmaion (epigonos),Agent,Alcmaion,(epigonos),"son of Amphiaraos and Eriphyle, one of the Epigonoi",Alkmaion,Αλκμαίον,Alcmaeon,,,,,,,,,,,,,,,,,Q591089,,https://www.trismegistos.org/name/45753,,1QrlMtf2Q_iwHpgnf916agU,Male,,
8182108,👤 Alcinoos,Agent,Alcinoos,,king of the Phaiacians,,,,,,,,,,,,,,,,,,,,Q496595,,https://www.trismegistos.org/name/45186,,eNu22a7CQ_y4mOYtXr=EzQ1,Male,,
8182105,👤 Alcestis,Agent,Alcestis,,"daughter of Pelias, wife of Admetos",,,,,,,,,,,,,,,,,,,,Q320449,alcestis,,,yUh5fKJSSwaeIoKtXhciCw0,Female,,
8182102,👤 Alcathoos (Megarian),Agent,Alcathoos,(Megarian),son of Pelops,,,,,Alcathous,,,,,,,,,,,,,,,Q1417968,,https://www.trismegistos.org/name/46082,,xEqD2l9tS_iq3O8uFTK4Ig0,Male,,
8182096,👤 Aitolos (eponym),Agent,Aitolos,(eponym),"son of Endymion, eponym of the Aitolians",,,,,,,,,,,,,,,,,,,,Q410748,,https://www.trismegistos.org/name/1842,,ceMGKwbZTdKoQlKzq8LjqgD,Male,,
8182094,👤 Aithra (m. of Theseus),Agent,Aithra,(m. of Theseus),"daughter of Pittheus, mother of Theseus",,,,,,,,,,,,,,,,,,,,Q11921121,aethra,https://www.trismegistos.org/name/46365,Aithra I,nJhmy=veTSavrH7MyzwiKQE,Female,,
8182089,👤 Aipytos (Messenian),Agent,Aipytos,(Messenian),son of Cresphontes,,,,,Cresphontes,,,,,,,,,,,,,,,Q406443,,,,bhZTWncTSeWIU4YTBtR1vAR,Male,,
8182084,👤 Aineias,Agent,Aineias,,"son of Aphrodite and Anchises, leader of the Dardanian contingent at Troy",,,,Aeneas,,,,,,,,,,,,,,,,Q82732,aeneas,https://www.trismegistos.org/name/1829,,sK6hV8_BRBGRh16tdM2xagL,Male,,
8182080,👤 Aigisthos,Agent,Aigisthos,,son of Thyestes,,,,,,,,,,,,,,,,,,,,Q212091,,https://www.trismegistos.org/name/47631,,7ViPkU9mSXmSqFFoVj9rrgo,Male,,
8182077,👤 Aigina,Agent,Aigina,,"abducted by Zeus, mother of Aiacos",,,,,Aegina,,,,,,,,,,,,,,,Q321298,,,,nbc5IA=NQHSvzILADkgU_wZ,Female,,
8182072,👤 Aigeus (Athenian),Agent,Aigeus,(Athenian),king of Athens,,,,,,,,,,,,,,,,,,,,Q191725,,https://www.trismegistos.org/name/44877,,63Z5dD95ROeE6f_AQJ3lEAY,Male,,
8182068,👤 Aias (the lesser),Agent,Aias,(the lesser),"son of Oileus, leader of the Locrian contingent at Troy, 'the lesser'",,,,Ajax,,,,,,,,,,,,,,,,Q242319,,,,HjLCk9YxQnObNAZVrdHAHwZ,Male,,
8182067,👤 Aias (the greater),Agent,Aias,(the greater),"son of Telamon, leader of the Salamis contingent at Troy, 'the greater'",,,,Ajax,,,,,,,,,,,,,,,,Q172725,ajax,,Aias I,qCM_HVWzTGWjit_LkOO0BQ=,Male,,
8182061,👤 Agraulos (d. of Cecrops),Agent,Agraulos,(d. of Cecrops),daughter of Cecrops,,,,Agraulus,Aglauros,,,,,,,,,,,,,,,Q584492,,,,CpjGk2a7SGyL4Gs3oHLqagM,Female,,
8182061,👤 Agraulos (d. of Cecrops),Agent,Agraulos,(d. of Cecrops),daughter of Cecrops,,,,Agraulus,Agraulos,,,,,,,,,,,,,,,Q584492,,,,CpjGk2a7SGyL4Gs3oHLqagM,Female,,
8182057,👤 Aglaia (Charis),Agent,Aglaia,(Charis),one of the Charites,,,,,,,,,,,,,,,,,,,,Q4439972,,,Aglaia,qkcIeWAoRHm1wDYcTH_=Ww7,Female,,
8182047,👤 Agenor (f. of Europe),Agent,Agenor,(f. of Europe),"son of Poseidon, father of Europe",,,,,,,,,,,,,,,,,,,,Q392631,,https://www.trismegistos.org/name/1789,,PdPVD3HkTYiiCoKczvtTdAa,Male,,
8182045,👤 Agelaos (Trojan II),Agent,Agelaos,(Trojan II),"raises Paris, slave of Priam",,,,,,,,,,,,,,,,,,,,Q1906090,,https://www.trismegistos.org/name/1778,,_oTif1Q2QRKTbr06KP1vhgy,Male,,
8182042,👤 Agaue (Danaid),Agent,Agaue,(Danaid),Danaid,,,,,,,,,,,,,,,,,,,,Q15220128,,,Agaue II,7KULmCG8SnOVptJx=_GxwAd,Female,,
8182041,👤 Agaue (Nereid),Agent,Agaue,(Nereid),Nereid,,,,,,,,,,,,,,,,,,,,Q391614,,,Agaue III,cOBzdjBTQLKHFwGVzKszLQ6,Female,,
8182040,👤 Agaue (Theban),Agent,Agaue,(Theban),daughter of Cadmos,,,Agave,,,,,,,,,,,,,,,,,Q381459,agave,,Agaue I,KFHFShG5TZupy4lGFllVNwy,Female,,
8182038,👤 Agasthenes,Agent,Agasthenes,,"Elian, son of Augeias, father of Polyxenos",,,,,,,,,,,,,,,,,,,,Q2723619,,,,4v3CYG31S6mPCPHpb3fqGQN,Male,,
8182035,👤 Agamemnon,Agent,Agamemnon,,commander of all Greek forces at Troy,,,,,,,,,,,,,,,,,,,,Q128176,,https://www.trismegistos.org/name/1750,,1hFr_EmYQeWln8IcBJbKvAT,Male,,
8182029,👤 Adonis,Agent,Adonis,,son of Smyrna,,,,,,,,,,,,,,,,,,,,Q163920,adonis,https://www.trismegistos.org/name/48960,,gow4vFu7Tq2SQvrZsDwn2Qn,Male,,
8182028,👤 Admetos (Argonaut),Agent,Admetos,(Argonaut),"Calydonian boar hunter, Argonaut",,,,,,,,,,,,,,,,,,,,Q192109,admetus,https://www.trismegistos.org/name/1724,,z5iHKxHGQ0=AZUSbRV1UBw0,Male,,
8182019,👤 Actaios (Attic),Agent,Actaios,(Attic),"early king of Attica, father of Agraulis",,,,,,,,,,,,,,,,,,,,Q421808,,,,RAaexaE6SgKYYwnjLGN0_AW,Male,,
8182017,👤 Actaion,Agent,Actaion,,devoured by his own dogs,,,,Actaeon,,,,,,,,,,,,,,,,Q208531,actaeon,,,UvSO1q10SfScBYy7G4O9uQD,Male,,
8182016,👤 Actaia (Nereid),Agent,Actaia,(Nereid),Nereid,,,,,,,,,,,,,,,,,,,,Q12898582,,,,rmd7OWZIQuyD7jnMJ2SDxQ_,Female,,
8182012,👤 Achilles,Agent,Achilles,,"greatest Greek hero at Troy, leader of the Myrmidon contingent",,,,,Achilleus,,,,,,,,,,,,,,,Q41746,achilles,,Achle,T5LbUdeNTzu9dm648LwJgAW,Male,,
8182012,👤 Achilles,Agent,Achilles,,"greatest Greek hero at Troy, leader of the Myrmidon contingent",,,,,Achilleus,,,,,,,,,,,,,,,Q41746,achilles,,Achle,zveO0tNjQry81uf6cLFw6w1,Male,,
8182012,👤 Achilles,Agent,Achilles,,"greatest Greek hero at Troy, leader of the Myrmidon contingent",,,,,Achilleus,,,,,,,,,,,,,,,Q41746,achilles,,Achilleus,T5LbUdeNTzu9dm648LwJgAW,Male,,
8182012,👤 Achilles,Agent,Achilles,,"greatest Greek hero at Troy, leader of the Myrmidon contingent",,,,,Achilleus,,,,,,,,,,,,,,,Q41746,achilles,,Achilleus,zveO0tNjQry81uf6cLFw6w1,Male,,
8182011,👤 Acheron (river god),Agent,Acheron,(river god),river god in Underworld,,,,,,,,,,,,,,,,🌍 River Acheron (Underworld),9611995,,,Q12626619,,https://www.trismegistos.org/name/48928,Acheron,OKlr0qGAQx=lPPQGvGCUxAy,Male,,
8182010,👤 Acheloos (river god),Agent,Acheloos,(river god),river god,,,,,,,,,,,,,,,,🌍 River Acheloos (Aitolia),9611994,,,Q391379,,,Acheloos,w94iBEFpSzuL6d1ZClJ1Xwp,Male,,
8182001,👤 Abderos,Agent,Abderos,,boyfriend of Heracles,,,,,,,,,,,,,,,,,,,,Q308055,,,Abderos,5J3sWcg_RAONjj6iybPvGQ7,Male,,
8188397,👤 Mnemosyne,Agent,Mnemosyne,,"Titan, personification of Memory",,,,Moneta,,,,,,,,,,,,,,,,Q102884,,https://www.trismegistos.org/name/4130,Mnemosyne,HeV7D05MSe=szBbHd6f5=w=,Female,,
